feature,importance,std,family
spectral_rolloff85_skew,0.0003720238095238082,0.0014561298951473853,spectral
mfcc_01_iqr,0.00035962301587304235,0.002024598097125586,mfcc
mfcc_13_kurt,0.0003596230158730146,0.0010545050445583987,mfcc
mfcc_d1_16_std,0.0003472222222222626,0.0015183757802592845,mfcc
mfcc_18_std,0.000334821428571469,0.0016346014789761652,mfcc
mfcc_06_iqr,0.00033482142857144126,0.0013808382568640865,mfcc
prosody_hnr_median,0.00032242063492070316,0.0021014131868571776,prosody
chroma_05_mean,0.0003100198412698679,0.0009495316121242136,chroma
mfcc_09_skew,0.0003100198412698679,0.00157441249773056,mfcc
mfcc_13_iqr,0.00029761904761904656,0.0012626906806902588,mfcc
mfcc_19_kurt,0.00029761904761904656,0.0007874259854358872,mfcc
mfcc_12_min,0.0002604166666666796,0.0008816781149728707,mfcc
spectral_band_5000_6000_mean,0.00022321428571428492,0.0008897515433855175,spectral
mfcc_18_skew,0.00022321428571428492,0.0005100933482441235,mfcc
mfcc_d1_13_mean,0.00022321428571428492,0.0014253901830854128,mfcc
mfcc_03_kurt,0.00022321428571428492,0.0014862339550177166,mfcc
spectral_bandwidth_min,0.00018601190476193186,0.0019998370484093685,spectral
chroma_03_std,0.00018601190476193186,0.0008127015068358578,chroma
prosody_hnr_min,0.00018601190476191798,0.0025618671116968035,prosody
mfcc_03_median,0.00016121031746034464,0.001057999203114627,mfcc
mfcc_10_kurt,0.0001612103174603169,0.0018426344251372224,mfcc
spectral_centroid_kurt,0.00014880952380952328,0.001181138978153831,spectral
mfcc_09_iqr,0.00012400793650796382,0.0012467578102734898,mfcc
spectral_contrast_4_mean,8.680555555555525e-05,0.0006380084806253232,spectral
mfcc_07_max,7.440476190476164e-05,0.0014408420186783494,mfcc
spectral_rolloff95_min,7.440476190476164e-05,0.0006940014176405343,spectral
mfcc_11_mean,4.9603174603257694e-05,0.001355719282610745,mfcc
mfcc_04_skew,4.960317460322994e-05,0.001542491250542242,mfcc
mfcc_02_kurt,4.960317460320218e-05,0.002334513219394825,mfcc
spectral_slope_max,4.9603174603188305e-05,0.0010592339535745057,spectral
mfcc_16_median,4.9603174603188305e-05,0.0007489915114355739,mfcc
prosody_f0_max,4.960317460317443e-05,0.0023345132193948515,prosody
spectral_centroid_min,3.7202380952408576e-05,0.0015583115788989558,spectral
prosody_intensity_mean,3.72023809523947e-05,0.002431536032803182,prosody
mfcc_08_kurt,2.480158730160109e-05,0.0014695856118081025,mfcc
spectral_contrast_6_std,1.2400793650807485e-05,0.0014482406908900328,spectral
prosody_shimmer_apq3,1.2400793650807485e-05,0.001292005596274874,prosody
mfcc_03_min,1.2400793650793607e-05,0.0021731838048863815,mfcc
spectral_zcr_mean,0.0,0.0007290148043997528,spectral
spectral_hf_ratio_6000_std,0.0,0.0008928571428571397,spectral
mfcc_d2_12_std,-1.2400793650751973e-05,0.0012958087669592308,mfcc
mfcc_15_kurt,-2.4801587301587213e-05,0.001353675996924121,mfcc
mfcc_03_skew,-4.960317460314667e-05,0.0015942617738083273,mfcc
mfcc_01_max,-6.20039682539264e-05,0.0017353580424539705,mfcc
mfcc_07_kurt,-7.440476190476164e-05,0.0006269456676470483,mfcc
spectral_centroid_max,-7.440476190476164e-05,0.0008645052112070097,spectral
mfcc_13_max,-7.440476190476164e-05,0.0014097689971351451,mfcc
spectral_rolloff95_std,-7.440476190476164e-05,0.0009143010213872369,spectral
prosody_shimmer_dda,-7.440476190476164e-05,0.0008645052112070097,prosody
mfcc_d1_19_std,-7.440476190476164e-05,0.0008645052112070097,mfcc
mfcc_d1_12_std,-7.440476190476164e-05,0.0010065289626836782,mfcc
prosody_intensity_kurt,-9.920634920634885e-05,0.002721854150460099,prosody
mfcc_d2_14_mean,-0.0001240079365079083,0.0012817886467680996,mfcc
chroma_06_std,-0.0001240079365079222,0.001562893626407565,chroma
mfcc_19_std,-0.00012400793650793607,0.0019413481076611815,mfcc
mfcc_d2_06_std,-0.00013640873015870192,0.0011168289977379457,mfcc
mfcc_d2_08_mean,-0.0001364087301587158,0.001250882998625495,mfcc
chroma_01_std,-0.00014880952380952328,0.001899872817679116,chroma
spectral_rolloff95_skew,-0.00014880952380952328,0.0007136654052548664,spectral
mfcc_d2_05_mean,-0.00014880952380952328,0.0007732369676646746,mfcc
mfcc_06_skew,-0.00014880952380952328,0.0010627125637712538,mfcc
spectral_zcr_min,-0.00014880952380952328,0.0008285363635163694,spectral
spectral_contrast_2_std,-0.00016121031746028913,0.0021201730869741834,spectral
chroma_02_mean,-0.0001860119047618347,0.0015032606042122672,chroma
spectral_contrast_3_mean,-0.00018601190476186247,0.0008683212461873851,spectral
