emotion,feature,importance,family
DIS,spectral_slope_max,0.012833359651267529,spectral
DIS,spectral_slope_median,0.026633145287632942,spectral
DIS,spectral_slope_iqr,0.0071143764071166515,spectral
DIS,spectral_slope_skew,0.0034214078914374113,spectral
DIS,spectral_slope_kurt,0.0073069618083536625,spectral
DIS,spectral_band_0_500_mean,0.02992861345410347,spectral
DIS,spectral_band_0_500_std,0.013205948285758495,spectral
DIS,spectral_band_500_1000_mean,0.02830648049712181,spectral
DIS,spectral_band_500_1000_std,0.0043439678847789764,spectral
DIS,spectral_band_1000_2000_mean,0.02060495689511299,spectral
DIS,spectral_band_1000_2000_std,0.06991688907146454,spectral
DIS,spectral_band_2000_3000_mean,0.108418770134449,spectral
DIS,spectral_band_2000_3000_std,0.08832304924726486,spectral
DIS,spectral_band_3000_4000_mean,0.007076370529830456,spectral
DIS,spectral_band_3000_4000_std,0.004844298120588064,spectral
DIS,spectral_band_4000_5000_mean,0.004511371720582247,spectral
DIS,spectral_band_4000_5000_std,0.005949708167463541,spectral
DIS,spectral_band_5000_6000_mean,0.008427859283983707,spectral
DIS,spectral_band_5000_6000_std,0.004652832169085741,spectral
DIS,spectral_band_6000_8000_mean,0.00886338297277689,spectral
DIS,spectral_band_6000_8000_std,0.004356471821665764,spectral
DIS,spectral_hf_ratio_4000_mean,0.004370742477476597,spectral
DIS,spectral_hf_ratio_4000_std,0.008211332373321056,spectral
DIS,spectral_hf_ratio_6000_mean,0.0011041120160371065,spectral
DIS,spectral_hf_ratio_6000_std,0.00475316634401679,spectral
DIS,spectral_contrast_0_mean,0.04611731693148613,spectral
DIS,spectral_contrast_0_std,0.06936071068048477,spectral
DIS,spectral_contrast_1_mean,0.09895774722099304,spectral
DIS,spectral_contrast_1_std,0.04114802926778793,spectral
DIS,spectral_contrast_2_mean,0.06809049844741821,spectral
DIS,spectral_contrast_2_std,0.07393056899309158,spectral
DIS,spectral_contrast_3_mean,0.010451064445078373,spectral
DIS,spectral_contrast_3_std,0.009266942739486694,spectral
DIS,spectral_contrast_4_mean,0.008395470678806305,spectral
DIS,spectral_contrast_4_std,0.006779671646654606,spectral
DIS,spectral_contrast_5_mean,0.03359445929527283,spectral
