feature,importance,family
prosody_intensity_skew,0.014558874,prosody
mfcc_d2_12_mean,0.014540255,mfcc
mfcc_09_iqr,0.014537674,mfcc
mfcc_d1_17_std,0.014525481,mfcc
mfcc_15_mean,0.0144309085,mfcc
mfcc_08_kurt,0.014401119,mfcc
mfcc_d1_07_mean,0.014381306,mfcc
mfcc_17_mean,0.01434633,mfcc
spectral_rms_iqr,0.014338261,spectral
spectral_rolloff85_mean,0.01428243,spectral
mfcc_d1_09_mean,0.0141746,mfcc
mfcc_05_skew,0.014150155,mfcc
mfcc_05_kurt,0.014003225,mfcc
spectral_rolloff85_median,0.01397536,spectral
mfcc_18_mean,0.013729106,mfcc
prosody_shimmer_apq5,0.013652708,prosody
chroma_04_mean,0.01359989,chroma
prosody_f3_median,0.013509237,prosody
mfcc_d1_15_std,0.013493273,mfcc
mfcc_d1_16_std,0.013477836,mfcc
mfcc_07_min,0.013407715,mfcc
spectral_centroid_mean,0.013402557,spectral
prosody_f2_bw_median,0.013374582,prosody
mfcc_16_mean,0.0133611625,mfcc
spectral_flux_max,0.013347603,spectral
mfcc_01_skew,0.013338747,mfcc
prosody_intensity_max,0.013246678,prosody
mfcc_07_max,0.013216443,mfcc
spectral_flatness_median,0.01303614,spectral
chroma_04_std,0.012794362,chroma
prosody_f2_median,0.012747736,prosody
prosody_shimmer_local,0.012674688,prosody
spectral_bandwidth_min,0.012493778,spectral
mfcc_d1_13_mean,0.012357187,mfcc
mfcc_16_iqr,0.012352411,mfcc
mfcc_d1_19_std,0.012350807,mfcc
chroma_09_std,0.012308013,chroma
mfcc_d2_16_std,0.0122792125,mfcc
mfcc_14_max,0.012183397,mfcc
mfcc_d2_06_mean,0.012176672,mfcc
mfcc_d2_11_mean,0.012134654,mfcc
mfcc_15_median,0.012078286,mfcc
prosody_hnr_max,0.012070837,prosody
chroma_09_mean,0.012025308,chroma
mfcc_01_min,0.011935811,mfcc
spectral_slope_min,0.011888671,spectral
spectral_flux_median,0.011879939,spectral
mfcc_d1_18_mean,0.011875194,mfcc
chroma_11_mean,0.011767418,chroma
mfcc_15_std,0.011653154,mfcc
mfcc_13_max,0.0115522435,mfcc
spectral_flux_skew,0.011536823,spectral
spectral_contrast_3_mean,0.0115365125,spectral
spectral_flatness_std,0.011535196,spectral
chroma_01_mean,0.011342664,chroma
mfcc_13_iqr,0.011322769,mfcc
mfcc_14_mean,0.01131813,mfcc
mfcc_06_kurt,0.011241984,mfcc
spectral_flux_kurt,0.011114058,spectral
mfcc_13_kurt,0.011090549,mfcc
spectral_rolloff85_max,0.011018309,spectral
mfcc_12_min,0.010889132,mfcc
chroma_03_mean,0.01079621,chroma
mfcc_10_iqr,0.010780395,mfcc
mfcc_17_median,0.010776135,mfcc
mfcc_d1_15_mean,0.010768875,mfcc
mfcc_d2_17_mean,0.010755814,mfcc
spectral_contrast_4_mean,0.010743184,spectral
mfcc_08_iqr,0.01072599,mfcc
mfcc_d1_16_mean,0.010720927,mfcc
mfcc_d1_19_mean,0.010692037,mfcc
mfcc_07_kurt,0.010649178,mfcc
mfcc_02_mean,0.010630399,mfcc
chroma_11_std,0.010523282,chroma
spectral_flatness_mean,0.01035839,spectral
mfcc_18_skew,0.01016833,mfcc
mfcc_d2_09_mean,0.010120567,mfcc
mfcc_14_min,0.010066123,mfcc
mfcc_13_std,0.0100605935,mfcc
spectral_rolloff85_iqr,0.010057367,spectral
spectral_flux_mean,0.010014636,spectral
spectral_slope_kurt,0.00998488,spectral
chroma_07_std,0.009975745,chroma
mfcc_16_std,0.009931911,mfcc
chroma_10_mean,0.009827227,chroma
mfcc_10_max,0.009717704,mfcc
spectral_rolloff95_mean,0.009466563,spectral
mfcc_01_mean,0.009425124,mfcc
mfcc_12_std,0.009376262,mfcc
spectral_band_5000_6000_mean,0.009338743,spectral
spectral_rolloff85_kurt,0.009004087,spectral
chroma_05_std,0.008980341,chroma
spectral_band_6000_8000_std,0.008978319,spectral
spectral_rolloff95_std,0.008942217,spectral
spectral_rms_max,0.008914817,spectral
spectral_zcr_std,0.008879675,spectral
mfcc_03_kurt,0.008756895,mfcc
spectral_bandwidth_kurt,0.008683083,spectral
mfcc_14_median,0.008596938,mfcc
spectral_zcr_min,0.008558487,spectral
spectral_rolloff95_skew,0.008521106,spectral
spectral_centroid_skew,0.008290184,spectral
spectral_band_5000_6000_std,0.008192474,spectral
prosody_n_voiced_segments,0.007904429,prosody
spectral_centroid_kurt,0.00776936,spectral
spectral_bandwidth_iqr,0.007573522,spectral
spectral_zcr_max,0.0073980093,spectral
spectral_slope_max,0.0072165057,spectral
spectral_band_6000_8000_mean,0.0071918913,spectral
spectral_rms_skew,0.00701034,spectral
spectral_zcr_kurt,0.00683731,spectral
chroma_08_mean,0.006774915,chroma
spectral_zcr_skew,0.0067590596,spectral
spectral_rolloff95_kurt,0.00674453,spectral
spectral_rolloff85_skew,0.006539721,spectral
spectral_bandwidth_std,0.0065344768,spectral
spectral_rms_kurt,0.0064849914,spectral
prosody_shimmer_dda,0.0064835064,prosody
spectral_rolloff95_max,0.006059535,spectral
spectral_slope_skew,0.0056746583,spectral
spectral_centroid_max,0.005260957,spectral
prosody_jitter_ddp,0.0050387387,prosody
spectral_zcr_mean,0.005038355,spectral
spectral_bandwidth_mean,0.004592688,spectral
spectral_rolloff85_min,0.0043278676,spectral
spectral_hf_ratio_4000_std,0.004224724,spectral
spectral_hf_ratio_6000_std,0.00383112,spectral
spectral_rolloff95_median,0.00341074,spectral
spectral_hf_ratio_6000_mean,0.003230122,spectral
spectral_rolloff85_std,0.0032168718,spectral
spectral_hf_ratio_4000_mean,0.0030761894,spectral
spectral_rolloff95_min,0.0029852989,spectral
