emotion,feature,importance,family
ANG,mfcc_13_iqr,0.00013446893793134896,mfcc
ANG,mfcc_13_skew,0.0004525177053737483,mfcc
ANG,mfcc_13_kurt,0.00015193459900828603,mfcc
ANG,mfcc_14_mean,0.00012727489426159983,mfcc
ANG,mfcc_14_std,0.00024628281787981586,mfcc
ANG,mfcc_14_min,0.00013346520525608403,mfcc
ANG,mfcc_14_max,0.0001903780504652665,mfcc
ANG,mfcc_14_median,0.00017505578219515055,mfcc
ANG,mfcc_14_iqr,0.000146352833896829,mfcc
ANG,mfcc_14_skew,0.0002518004005928614,mfcc
ANG,mfcc_14_kurt,0.00011495048323732482,mfcc
ANG,mfcc_15_mean,0.00017966289881033755,mfcc
ANG,mfcc_15_std,0.00046320000858515183,mfcc
ANG,mfcc_15_min,0.00020800034764352683,mfcc
ANG,mfcc_15_max,0.00018359233216238907,mfcc
ANG,mfcc_15_median,0.00016857084417596955,mfcc
ANG,mfcc_15_iqr,0.00017429857091439093,mfcc
ANG,mfcc_15_skew,0.00011404155345138493,mfcc
ANG,mfcc_15_kurt,0.0001926304400764555,mfcc
ANG,mfcc_16_mean,0.0001344407899311319,mfcc
ANG,mfcc_16_std,0.00039226556246487577,mfcc
ANG,mfcc_16_min,0.00012035005162552127,mfcc
ANG,mfcc_16_max,0.00014771424771791973,mfcc
ANG,mfcc_16_median,0.00010892354742398372,mfcc
ANG,mfcc_16_iqr,0.00014742868663908715,mfcc
ANG,mfcc_16_skew,0.0001257063889666096,mfcc
ANG,mfcc_16_kurt,0.00014331625539791348,mfcc
ANG,mfcc_17_mean,0.00017058934458040286,mfcc
ANG,mfcc_17_std,0.0004171915407300842,mfcc
ANG,mfcc_17_min,0.00017578878731487125,mfcc
ANG,mfcc_17_max,0.0001730753850325718,mfcc
ANG,mfcc_17_median,0.00019882094206154338,mfcc
ANG,mfcc_17_iqr,0.00014269065389956343,mfcc
ANG,mfcc_17_skew,0.00012743627687669004,mfcc
ANG,mfcc_17_kurt,0.00013209800569928803,mfcc
ANG,mfcc_18_mean,0.0001540083640452337,mfcc
ANG,mfcc_18_std,0.0010867675721246486,mfcc
ANG,mfcc_18_min,0.00010912765662430861,mfcc
ANG,mfcc_18_max,0.00016590273232274669,mfcc
ANG,mfcc_18_median,0.00015485950322895693,mfcc
ANG,mfcc_18_iqr,0.00044672564238224107,mfcc
ANG,mfcc_18_skew,0.00013408260004276571,mfcc
ANG,mfcc_18_kurt,0.0001250492987945148,mfcc
ANG,mfcc_19_mean,0.00011886747067673749,mfcc
ANG,mfcc_19_std,0.0005546658082296745,mfcc
ANG,mfcc_19_min,0.0001394499639442987,mfcc
ANG,mfcc_19_max,0.00014799809745746656,mfcc
ANG,mfcc_19_median,0.0001309761614727682,mfcc
ANG,mfcc_19_iqr,0.00016589725396001128,mfcc
ANG,mfcc_19_skew,0.00014512774057450986,mfcc
ANG,mfcc_19_kurt,0.00012083283127198942,mfcc
ANG,mfcc_d1_00_mean,0.0002284706005539688,mfcc
ANG,mfcc_d1_00_std,0.01834510764143332,mfcc
ANG,mfcc_d2_00_mean,0.0004232332989903398,mfcc
ANG,mfcc_d2_00_std,0.009447351209310713,mfcc
ANG,mfcc_d1_01_mean,0.00026676902618547174,mfcc
ANG,mfcc_d1_01_std,0.0008018540125622289,mfcc
ANG,mfcc_d2_01_mean,0.00019827422603966427,mfcc
ANG,mfcc_d2_01_std,0.0005367883326813077,mfcc
ANG,mfcc_d1_02_mean,0.0003968261226157801,mfcc
ANG,mfcc_d1_02_std,0.0033548231632677143,mfcc
ANG,mfcc_d2_02_mean,0.00024386058591593557,mfcc
ANG,mfcc_d2_02_std,0.0008411267882385633,mfcc
ANG,mfcc_d1_03_mean,0.00024395318050077146,mfcc
ANG,mfcc_d1_03_std,0.002242817805457599,mfcc
ANG,mfcc_d2_03_mean,0.0002373658546735256,mfcc
ANG,mfcc_d2_03_std,0.001699012789248661,mfcc
ANG,mfcc_d1_04_mean,0.0003139469149739209,mfcc
ANG,mfcc_d1_04_std,0.0014326575115873417,mfcc
ANG,mfcc_d2_04_mean,0.000154021585309567,mfcc
ANG,mfcc_d2_04_std,0.0014961260998239355,mfcc
ANG,mfcc_d1_05_mean,0.00021336600068067924,mfcc
ANG,mfcc_d1_05_std,0.0008191065389982173,mfcc
ANG,mfcc_d2_05_mean,0.00017626625791442862,mfcc
ANG,mfcc_d2_05_std,0.00025056047144077215,mfcc
ANG,mfcc_d1_06_mean,0.0001665177715686929,mfcc
ANG,mfcc_d1_06_std,0.0002889341650022695,mfcc
ANG,mfcc_d2_06_mean,0.00014684450117108343,mfcc
ANG,mfcc_d2_06_std,0.000179557526844472,mfcc
ANG,mfcc_d1_07_mean,0.0001392628999826076,mfcc
ANG,mfcc_d1_07_std,0.0004184883231678425,mfcc
ANG,mfcc_d2_07_mean,0.00019256132993094533,mfcc
ANG,mfcc_d2_07_std,0.00029798921399040566,mfcc
ANG,mfcc_d1_08_mean,0.00014848582303041318,mfcc
ANG,mfcc_d1_08_std,0.00038975821405756896,mfcc
ANG,mfcc_d2_08_mean,0.00013698442326867848,mfcc
ANG,mfcc_d2_08_std,0.0003357932427047496,mfcc
ANG,mfcc_d1_09_mean,0.00016483134669362015,mfcc
ANG,mfcc_d1_09_std,0.00026511242200872323,mfcc
ANG,mfcc_d2_09_mean,0.00015274957588211975,mfcc
ANG,mfcc_d2_09_std,0.00026819262460475534,mfcc
ANG,mfcc_d1_10_mean,0.00015498293971672703,mfcc
ANG,mfcc_d1_10_std,0.00017539044434857165,mfcc
ANG,mfcc_d2_10_mean,0.0001264591724956788,mfcc
ANG,mfcc_d2_10_std,0.00017207920504041157,mfcc
ANG,mfcc_d1_11_mean,0.00018083243917777622,mfcc
ANG,mfcc_d1_11_std,0.00044856464791134164,mfcc
ANG,mfcc_d2_11_mean,0.00018796357638376193,mfcc
ANG,mfcc_d2_11_std,0.00018020769671126872,mfcc
ANG,mfcc_d1_12_mean,0.0001782847705808172,mfcc
ANG,mfcc_d1_12_std,0.00025674679511053874,mfcc
ANG,mfcc_d2_12_mean,0.00021657720027667775,mfcc
ANG,mfcc_d2_12_std,0.0004200305307716631,mfcc
ANG,mfcc_d1_13_mean,0.0002149787340330761,mfcc
ANG,mfcc_d1_13_std,0.0001902555032917119,mfcc
ANG,mfcc_d2_13_mean,0.00013041742784132538,mfcc
ANG,mfcc_d2_13_std,0.00022087275023135276,mfcc
ANG,mfcc_d1_14_mean,0.00012848497714757005,mfcc
ANG,mfcc_d1_14_std,0.0002940738822263024,mfcc
ANG,mfcc_d2_14_mean,0.00015674766457767303,mfcc
ANG,mfcc_d2_14_std,0.00027663504179644896,mfcc
ANG,mfcc_d1_15_mean,0.0001843276339585571,mfcc
ANG,mfcc_d1_15_std,0.00023304585392368895,mfcc
ANG,mfcc_d2_15_mean,0.00016457369458208176,mfcc
ANG,mfcc_d2_15_std,0.00019174185757480906,mfcc
ANG,mfcc_d1_16_mean,0.0001518499753521236,mfcc
ANG,mfcc_d1_16_std,0.00019918645405931723,mfcc
ANG,mfcc_d2_16_mean,0.00015751259859316753,mfcc
ANG,mfcc_d2_16_std,0.00022674356130253639,mfcc
ANG,mfcc_d1_17_mean,0.00021363370431645517,mfcc
ANG,mfcc_d1_17_std,0.0002477606378606842,mfcc
ANG,mfcc_d2_17_mean,0.00017097677628538047,mfcc
ANG,mfcc_d2_17_std,0.00029156633532868707,mfcc
ANG,mfcc_d1_18_mean,0.00016919030063872677,mfcc
ANG,mfcc_d1_18_std,0.00021561163534244347,mfcc
ANG,mfcc_d2_18_mean,0.00013256641627276127,mfcc
ANG,mfcc_d2_18_std,0.00017698476045571236,mfcc
ANG,mfcc_d1_19_mean,0.00012950554656857217,mfcc
ANG,mfcc_d1_19_std,0.00039840110027068953,mfcc
ANG,mfcc_d2_19_mean,0.0003434751483236865,mfcc
ANG,mfcc_d2_19_std,0.00019667024783286935,mfcc
ANG,chroma_00_mean,0.00022608095863867954,chroma
ANG,chroma_00_std,0.0006294277385179131,chroma
ANG,chroma_01_mean,0.0002613649879669316,chroma
ANG,chroma_01_std,0.00022445940529908755,chroma
ANG,chroma_02_mean,0.00015055152264752532,chroma
ANG,chroma_02_std,0.00016043843337723367,chroma
ANG,chroma_03_mean,0.00014664033998154446,chroma
ANG,chroma_03_std,0.00015778382556852008,chroma
ANG,chroma_04_mean,0.00011598903611168087,chroma
ANG,chroma_04_std,0.00024158765310092862,chroma
ANG,chroma_05_mean,0.00012351137564757707,chroma
ANG,chroma_05_std,0.00022505846571100856,chroma
ANG,chroma_06_mean,0.0001119310008603655,chroma
ANG,chroma_06_std,0.00017348003748950526,chroma
