feature,importance,std,family
mfcc_19_skew,-0.0023412698412698107,0.002170420900043588,mfcc
mfcc_03_kurt,-0.002440476190476204,0.0018912799991734268,mfcc
mfcc_16_skew,-0.002519841269841261,0.002897504812693449,mfcc
chroma_00_mean,-0.0025396825396825306,0.0036824669875145447,chroma
mfcc_08_skew,-0.002678571428571397,0.00185173374528893,mfcc
mfcc_d2_10_mean,-0.0026984126984126223,0.0014007430630732412,mfcc
mfcc_11_max,-0.0026984126984126887,0.0019210202289618396,mfcc
spectral_band_0_500_mean,-0.002718253968253914,0.0007518767984720388,spectral
mfcc_00_min,-0.0027182539682539587,0.002441846950177811,mfcc
spectral_contrast_5_mean,-0.0027380952380952283,0.0024579161348336305,spectral
mfcc_15_min,-0.002777777777777768,0.002527718595903338,mfcc
spectral_band_0_500_std,-0.0027976190476190375,0.0022876906689112925,spectral
mfcc_17_median,-0.0028571428571428025,0.002165699824980925,mfcc
spectral_contrast_2_std,-0.002857142857142847,0.0008904287965205077,spectral
mfcc_09_std,-0.0028769841269841168,0.0004940436348407853,mfcc
chroma_04_std,-0.0028968253968253864,0.0011911373825240937,chroma
mfcc_15_kurt,-0.002996031746031713,0.001162705184443159,mfcc
mfcc_14_min,-0.002996031746031713,0.0012726283897480024,mfcc
mfcc_d1_05_std,-0.002996031746031735,0.003031496707108605,mfcc
spectral_flux_skew,-0.003095238095238084,0.0016676112213849699,spectral
spectral_rolloff95_min,-0.0031349206349206237,0.0020132779196771074,spectral
prosody_f3_mean,-0.003194444444444433,0.0025092735535791662,prosody
mfcc_08_median,-0.0032539682539682426,0.0020954860964338714,mfcc
spectral_zcr_iqr,-0.0033333333333333214,0.0015466012118972227,spectral
spectral_band_500_1000_mean,-0.0034126984126984007,0.003481902605558928,spectral
spectral_contrast_4_mean,-0.00347222222222221,0.0011346014647218847,spectral
mfcc_d2_19_mean,-0.003492063492063413,0.001162705184443173,mfcc
peak_amplitude,-0.0034920634920634795,0.0013766467268810786,other
mfcc_12_skew,-0.003551587301587289,0.0012679797864024128,mfcc
mfcc_d1_07_std,-0.003650793650793638,0.001054391290125903,mfcc
spectral_centroid_max,-0.0037103174603174472,0.001371202582791344,spectral
mfcc_14_kurt,-0.0037698412698412343,0.001216643628313988,mfcc
mfcc_01_skew,-0.003829365079365088,0.0026048799098851404,mfcc
mfcc_d2_15_std,-0.004047619047619055,0.001802609667259346,mfcc
spectral_slope_kurt,-0.004166666666666629,0.0009474076497074357,spectral
spectral_rolloff95_kurt,-0.00428571428571427,0.0011000727202880208,spectral
prosody_f1_mean,-0.00434523809523808,0.002219563318599137,prosody
spectral_bandwidth_median,-0.0044444444444444505,0.0014175056428167652,spectral
spectral_rolloff85_kurt,-0.004503968253968238,0.0019747795690109034,spectral
mfcc_12_max,-0.004861111111111094,0.0011603326600963012,mfcc
spectral_contrast_4_std,-0.005218253968253972,0.002101301951567277,spectral
