feature,importance,std,family
prosody_shimmer_apq11,0.0008556547619047589,0.0006836201117230988,prosody
mfcc_d2_16_std,0.0008308531746031717,0.0022589535689375314,mfcc
mfcc_d1_16_mean,0.0008060515873015844,0.001771491460448306,mfcc
spectral_rolloff85_mean,0.0007812499999999972,0.002742762899153307,spectral
mfcc_04_iqr,0.0007812499999999833,0.003941950741096954,mfcc
prosody_shimmer_apq3,0.0007440476190476164,0.0019629324342667963,prosody
prosody_shimmer_dda,0.0007440476190476164,0.0019629324342667963,prosody
prosody_f4_median,0.0007440476190475886,0.0024173597085339516,prosody
spectral_band_2000_3000_mean,0.0006820436507936484,0.0023991930561586563,spectral
prosody_f4_mean,0.000657242063492075,0.002530703946526128,prosody
mfcc_d1_11_std,0.0005828373015872995,0.0025454875663317505,mfcc
mfcc_09_skew,0.0005704365079365059,0.0032199109054897685,mfcc
mfcc_16_skew,0.0005332341269841251,0.0017168270697164039,mfcc
mfcc_d1_14_std,0.0005332341269841251,0.001378162859326658,mfcc
mfcc_14_skew,0.0005208333333333315,0.0027953270401174595,mfcc
prosody_mean_voiced_seg_s,0.0005084325396825379,0.0024986599122331734,prosody
mfcc_03_skew,0.0005084325396825379,0.0015040787609388818,mfcc
chroma_08_std,0.0005084325396825379,0.0021245205296042315,chroma
mfcc_07_kurt,0.0004712301587301432,0.0017598644320046318,mfcc
spectral_bandwidth_max,0.0004464285714285837,0.004436365513657937,spectral
mfcc_02_kurt,0.0003968253968254093,0.0019884625250821187,mfcc
spectral_flux_min,0.0003596230158730146,0.0031107706638084224,spectral
mfcc_14_max,0.00031001984126984017,0.002332107642167903,mfcc
mfcc_01_skew,0.00029761904761904656,0.005777013238706594,mfcc
spectral_band_0_500_mean,0.0002976190476190327,0.002826510587283404,spectral
mfcc_10_max,0.0002852182539682391,0.0026626499456681328,mfcc
mfcc_06_mean,0.0002728174603174316,0.004114597535543899,mfcc
mfcc_07_skew,0.00026041666666666574,0.001777384604229578,mfcc
mfcc_08_kurt,0.00026041666666666574,0.0019797431108461152,mfcc
mfcc_03_max,0.00026041666666666574,0.0029691291479256236,mfcc
mfcc_00_min,0.000260416666666638,0.004999581086594256,mfcc
chroma_09_std,0.00024801587301587213,0.004960565469990372,chroma
prosody_f0_max,0.00023561507936507853,0.00325418658378797,prosody
prosody_hnr_max,0.00022321428571428492,0.002564896654057217,prosody
mfcc_d2_04_std,0.00022321428571428492,0.0016620764809292111,mfcc
spectral_flatness_skew,0.0001612103174603169,0.0026845068992973798,spectral
mfcc_15_skew,0.00013640873015872967,0.0019427338376706638,mfcc
mfcc_13_max,0.00012400793650794995,0.0036270572556536718,mfcc
spectral_bandwidth_mean,8.680555555556912e-05,0.004120181185915468,spectral
mfcc_03_iqr,8.680555555555525e-05,0.0033618503557634794,mfcc
mfcc_d2_14_std,7.440476190476164e-05,0.0015302800447323703,mfcc
mfcc_11_skew,4.960317460317443e-05,0.0053745674883259875,mfcc
prosody_f3_std,2.4801587301587213e-05,0.0019814900632315275,prosody
mfcc_05_skew,-2.4801587301587213e-05,0.0021345220666340774,mfcc
mfcc_d1_10_std,-6.200396825396803e-05,0.003524247958154491,mfcc
mfcc_d2_03_mean,-7.440476190476164e-05,0.003082089970904524,mfcc
spectral_rolloff85_min,-9.920634920634885e-05,0.002107405335937294,spectral
mfcc_d2_06_std,-0.00013640873015872967,0.0027420900073804625,mfcc
spectral_zcr_mean,-0.00013640873015872967,0.004385587617834173,spectral
mfcc_d1_09_std,-0.0001488095238095094,0.0012820285697738355,mfcc
mfcc_18_iqr,-0.00014880952380953716,0.0018123835224647714,mfcc
spectral_hf_ratio_4000_mean,-0.00014880952380953716,0.002323949756968747,spectral
mfcc_12_mean,-0.0001612103174603169,0.002910965798784388,mfcc
mfcc_17_skew,-0.00021081349206349131,0.0015492060919152656,mfcc
prosody_f4_std,-0.00022321428571428492,0.001814249249293307,prosody
mfcc_07_min,-0.0002232142857142988,0.004262627387490368,mfcc
mfcc_d2_03_std,-0.00024801587301587213,0.0029261669055065105,mfcc
mfcc_05_std,-0.00024801587301592765,0.0036210317460317605,mfcc
spectral_band_5000_6000_mean,-0.00029761904761904656,0.0016126754173619842,spectral
mfcc_10_kurt,-0.00032242063492064765,0.0014210681895611675,mfcc
spectral_flux_median,-0.0003596230158730007,0.003980616129961428,spectral
mfcc_d1_03_mean,-0.0003844246031746018,0.0013723482720423552,mfcc
mfcc_19_iqr,-0.0003968253968253954,0.0015988850656037837,mfcc
mfcc_09_kurt,-0.0003968253968253954,0.0022611649444526667,mfcc
spectral_bandwidth_kurt,-0.0003968253968253954,0.002202738423727623,spectral
mfcc_d1_17_mean,-0.00042162698412698263,0.002037809256115714,mfcc
