feature,importance,family
mfcc_d1_12_mean,0.063541606,mfcc
spectral_rolloff95_skew,0.06347187,spectral
mfcc_d2_05_mean,0.06346886,mfcc
mfcc_d1_19_mean,0.06345367,mfcc
mfcc_d2_09_mean,0.063347474,mfcc
mfcc_10_skew,0.06328108,mfcc
prosody_shimmer_apq11,0.06265077,prosody
mfcc_07_skew,0.062647276,mfcc
spectral_slope_mean,0.062458355,spectral
chroma_01_mean,0.06219157,chroma
mfcc_d1_03_mean,0.061061695,mfcc
mfcc_d2_11_mean,0.060853537,mfcc
mfcc_00_max,0.060758095,mfcc
spectral_slope_min,0.060540542,spectral
mfcc_15_kurt,0.060539793,mfcc
mfcc_11_max,0.060521062,mfcc
spectral_flux_mean,0.06043663,spectral
spectral_rms_min,0.060431186,spectral
mfcc_d1_11_std,0.060150452,mfcc
spectral_band_5000_6000_std,0.05988163,spectral
mfcc_18_median,0.059818625,mfcc
mfcc_d2_01_mean,0.059794452,mfcc
mfcc_d2_12_mean,0.059658885,mfcc
mfcc_03_iqr,0.05952254,mfcc
mfcc_15_max,0.05917093,mfcc
spectral_rolloff85_kurt,0.05906723,spectral
mfcc_10_min,0.059061356,mfcc
spectral_centroid_skew,0.05877099,spectral
spectral_rms_kurt,0.058468133,spectral
mfcc_17_skew,0.058011957,mfcc
mfcc_17_iqr,0.05751628,mfcc
mfcc_d2_05_std,0.05730697,mfcc
spectral_band_6000_8000_std,0.057301413,spectral
mfcc_03_skew,0.057245634,mfcc
spectral_flatness_skew,0.057146925,spectral
mfcc_06_skew,0.057034772,mfcc
mfcc_16_skew,0.056730308,mfcc
mfcc_16_median,0.0566498,mfcc
spectral_slope_median,0.05642971,spectral
prosody_intensity_min,0.056301028,prosody
spectral_slope_skew,0.055788416,spectral
chroma_05_mean,0.055587713,chroma
mfcc_16_min,0.055581562,mfcc
spectral_rolloff85_std,0.055476613,spectral
mfcc_d1_00_mean,0.05547644,mfcc
spectral_zcr_skew,0.05527802,spectral
mfcc_d2_18_mean,0.055226684,mfcc
mfcc_03_kurt,0.054754727,mfcc
spectral_band_2000_3000_mean,0.05466905,spectral
mfcc_d2_06_mean,0.054592527,mfcc
mfcc_18_max,0.054286405,mfcc
mfcc_12_kurt,0.054234695,mfcc
spectral_hf_ratio_6000_mean,0.053502247,spectral
mfcc_17_median,0.053341154,mfcc
spectral_centroid_std,0.053333372,spectral
mfcc_13_skew,0.053332947,mfcc
mfcc_d1_15_mean,0.053128645,mfcc
mfcc_19_kurt,0.052845377,mfcc
mfcc_11_min,0.052810986,mfcc
spectral_rolloff95_kurt,0.052631732,spectral
chroma_07_mean,0.052000016,chroma
mfcc_09_kurt,0.05196833,mfcc
spectral_hf_ratio_6000_std,0.051384542,spectral
mfcc_d2_17_mean,0.05125972,mfcc
spectral_flux_skew,0.051050268,spectral
spectral_rms_skew,0.050987795,spectral
spectral_rolloff95_mean,0.05043851,spectral
spectral_rolloff85_min,0.050305303,spectral
spectral_zcr_mean,0.049932376,spectral
mfcc_12_skew,0.049914367,mfcc
mfcc_18_skew,0.049906027,mfcc
spectral_hf_ratio_4000_std,0.049574908,spectral
chroma_03_mean,0.04884474,chroma
mfcc_14_max,0.04858603,mfcc
mfcc_d1_07_mean,0.048313353,mfcc
mfcc_d2_14_std,0.048211753,mfcc
mfcc_04_iqr,0.046759557,mfcc
spectral_centroid_kurt,0.046234544,spectral
spectral_bandwidth_skew,0.04610055,spectral
spectral_bandwidth_kurt,0.045019675,spectral
spectral_bandwidth_std,0.044298552,spectral
spectral_bandwidth_mean,0.044099327,spectral
spectral_band_5000_6000_mean,0.042638347,spectral
chroma_07_std,0.042001605,chroma
spectral_zcr_std,0.041984294,spectral
spectral_zcr_max,0.040970918,spectral
spectral_band_6000_8000_mean,0.040832754,spectral
prosody_intensity_max,0.03990876,prosody
spectral_hf_ratio_4000_mean,0.038849723,spectral
mfcc_01_mean,0.038088657,mfcc
spectral_rolloff85_mean,0.037200812,spectral
spectral_rolloff85_skew,0.03530403,spectral
