feature,importance,family
mfcc_10_iqr,0.042305384,mfcc
spectral_rms_kurt,0.042191576,spectral
mfcc_d1_07_mean,0.04183802,mfcc
mfcc_d1_11_std,0.04153883,mfcc
mfcc_d2_06_mean,0.041300002,mfcc
spectral_slope_median,0.041073125,spectral
mfcc_15_skew,0.040870775,mfcc
mfcc_19_skew,0.040314488,mfcc
mfcc_03_kurt,0.040109634,mfcc
spectral_flux_skew,0.03997805,spectral
spectral_rms_min,0.039946605,spectral
mfcc_16_min,0.039859917,mfcc
mfcc_11_max,0.03968201,mfcc
spectral_rolloff85_kurt,0.03967233,spectral
mfcc_d2_17_mean,0.03954738,mfcc
mfcc_16_skew,0.03948981,mfcc
spectral_contrast_0_mean,0.03925632,spectral
prosody_hnr_min,0.03919343,prosody
mfcc_d1_00_mean,0.039109174,mfcc
chroma_07_mean,0.038963307,chroma
spectral_band_6000_8000_std,0.038511284,spectral
spectral_band_4000_5000_mean,0.037490666,spectral
spectral_centroid_std,0.037066557,spectral
spectral_rms_skew,0.037060037,spectral
mfcc_d2_14_std,0.03700498,mfcc
chroma_07_std,0.036786396,chroma
mfcc_11_min,0.03647916,mfcc
mfcc_04_iqr,0.036197305,mfcc
mfcc_13_skew,0.036096096,mfcc
spectral_bandwidth_skew,0.03597759,spectral
mfcc_19_kurt,0.03590076,mfcc
mfcc_15_max,0.035803873,mfcc
chroma_03_mean,0.03547112,chroma
mfcc_09_kurt,0.035447426,mfcc
mfcc_15_kurt,0.035431176,mfcc
spectral_rolloff95_mean,0.035410892,spectral
mfcc_12_kurt,0.035377495,mfcc
spectral_rolloff95_kurt,0.035276636,spectral
mfcc_18_max,0.034860637,mfcc
spectral_hf_ratio_6000_std,0.03475389,spectral
spectral_zcr_max,0.034192033,spectral
mfcc_12_skew,0.033644002,mfcc
spectral_centroid_kurt,0.033613857,spectral
spectral_bandwidth_std,0.033351365,spectral
spectral_hf_ratio_4000_std,0.033265058,spectral
spectral_zcr_mean,0.03291508,spectral
spectral_rolloff85_iqr,0.0327581,spectral
mfcc_17_iqr,0.032542177,mfcc
spectral_bandwidth_kurt,0.031957295,spectral
mfcc_17_skew,0.031548083,mfcc
prosody_intensity_min,0.03151591,prosody
spectral_bandwidth_mean,0.031500373,spectral
mfcc_18_skew,0.030513993,mfcc
prosody_intensity_max,0.030382684,prosody
spectral_hf_ratio_6000_mean,0.029682865,spectral
spectral_zcr_std,0.02869674,spectral
spectral_band_2000_3000_mean,0.026536858,spectral
mfcc_01_mean,0.02653164,mfcc
mfcc_14_max,0.026139015,mfcc
spectral_rolloff85_skew,0.026084594,spectral
spectral_rolloff85_mean,0.02439596,spectral
spectral_band_5000_6000_mean,0.024233252,spectral
spectral_hf_ratio_4000_mean,0.02283783,spectral
spectral_band_6000_8000_mean,0.021876376,spectral
