feature,importance,family
mfcc_18_min,0.06253485,mfcc
mfcc_19_max,0.06253197,mfcc
prosody_f1_median,0.0624654,prosody
mfcc_05_kurt,0.062236533,mfcc
mfcc_d1_08_mean,0.062124792,mfcc
chroma_03_std,0.062007185,chroma
mfcc_d2_16_mean,0.06191297,mfcc
mfcc_17_min,0.061620075,mfcc
prosody_f5_mean,0.06149833,prosody
chroma_09_mean,0.06144727,chroma
spectral_rolloff95_iqr,0.061214544,spectral
spectral_centroid_max,0.06114382,spectral
mfcc_08_std,0.060928874,mfcc
spectral_zcr_kurt,0.060897384,spectral
mfcc_18_iqr,0.060823657,mfcc
spectral_rolloff95_median,0.060609106,spectral
mfcc_d1_14_mean,0.060493533,mfcc
prosody_n_voiced_segments,0.060479723,prosody
mfcc_d2_09_std,0.060305946,mfcc
mfcc_16_iqr,0.060038127,mfcc
chroma_01_mean,0.059989236,chroma
spectral_band_4000_5000_std,0.059568934,spectral
mfcc_02_max,0.05952032,mfcc
mfcc_16_mean,0.059469845,mfcc
mfcc_06_max,0.05938225,mfcc
mfcc_13_kurt,0.05936889,mfcc
mfcc_d1_17_mean,0.059060276,mfcc
mfcc_d1_06_mean,0.059012465,mfcc
mfcc_d2_17_std,0.058714982,mfcc
mfcc_09_min,0.058638714,mfcc
spectral_contrast_3_mean,0.05852665,spectral
mfcc_d2_04_std,0.058458056,mfcc
mfcc_02_kurt,0.05845747,mfcc
mfcc_12_median,0.058453336,mfcc
prosody_jitter_ppq5,0.058406174,prosody
mfcc_d2_18_std,0.058270257,mfcc
mfcc_d1_15_std,0.058245156,mfcc
mfcc_09_skew,0.057762075,mfcc
prosody_shimmer_localdb,0.057597473,prosody
spectral_entropy_median,0.057506092,spectral
mfcc_14_kurt,0.05741239,mfcc
mfcc_d1_18_mean,0.05724754,mfcc
mfcc_15_std,0.057144046,mfcc
mfcc_07_skew,0.057052907,mfcc
mfcc_d2_04_mean,0.057021923,mfcc
mfcc_14_skew,0.05699109,mfcc
spectral_centroid_median,0.0569866,spectral
mfcc_07_iqr,0.056780744,mfcc
spectral_slope_kurt,0.056654733,spectral
mfcc_08_min,0.05657026,mfcc
prosody_f2_median,0.0565415,prosody
mfcc_19_iqr,0.05653089,mfcc
mfcc_12_std,0.05642938,mfcc
spectral_bandwidth_min,0.05641859,spectral
prosody_shimmer_dda,0.056233224,prosody
mfcc_02_mean,0.056088917,mfcc
mfcc_11_kurt,0.056082133,mfcc
spectral_contrast_6_std,0.05564437,spectral
mfcc_18_std,0.05559213,mfcc
spectral_rolloff85_median,0.055532366,spectral
mfcc_11_mean,0.055292595,mfcc
mfcc_d1_14_std,0.055224627,mfcc
mfcc_15_iqr,0.054969687,mfcc
mfcc_05_skew,0.054889407,mfcc
mfcc_07_max,0.054843977,mfcc
prosody_jitter_local,0.054789066,prosody
prosody_intensity_median,0.054784495,prosody
mfcc_04_skew,0.05453842,mfcc
mfcc_17_kurt,0.054260228,mfcc
mfcc_08_max,0.054237176,mfcc
mfcc_14_median,0.054058895,mfcc
mfcc_15_mean,0.05389646,mfcc
mfcc_d1_13_mean,0.053823363,mfcc
mfcc_d1_09_mean,0.05373781,mfcc
mfcc_09_iqr,0.05372818,mfcc
spectral_contrast_4_mean,0.053457703,spectral
mfcc_d2_10_mean,0.053333994,mfcc
mfcc_d1_02_mean,0.053269625,mfcc
mfcc_07_kurt,0.053193863,mfcc
mfcc_12_min,0.05300043,mfcc
mfcc_18_median,0.052968662,mfcc
mfcc_12_mean,0.05289308,mfcc
spectral_entropy_kurt,0.052843437,spectral
mfcc_17_std,0.052812982,mfcc
spectral_rolloff95_std,0.052763328,spectral
mfcc_18_mean,0.05275019,mfcc
mfcc_11_median,0.05254529,mfcc
mfcc_d2_11_mean,0.052533638,mfcc
spectral_bandwidth_max,0.05221805,spectral
mfcc_13_max,0.05188195,mfcc
mfcc_10_std,0.051805917,mfcc
mfcc_16_std,0.051734053,mfcc
mfcc_d1_16_mean,0.05152422,mfcc
mfcc_d2_16_std,0.051496487,mfcc
mfcc_08_kurt,0.05148634,mfcc
mfcc_d2_09_mean,0.051469,mfcc
spectral_rolloff85_max,0.05120068,spectral
mfcc_d1_19_mean,0.05110774,mfcc
prosody_shimmer_apq3,0.05104646,prosody
mfcc_04_kurt,0.0506823,mfcc
mfcc_d1_05_mean,0.050512794,mfcc
spectral_band_3000_4000_mean,0.050265543,spectral
mfcc_05_std,0.05024023,mfcc
mfcc_d2_05_mean,0.050218146,mfcc
mfcc_14_mean,0.050092876,mfcc
spectral_rms_max,0.05005062,spectral
chroma_04_std,0.050024115,chroma
spectral_entropy_min,0.04995681,spectral
mfcc_00_max,0.049905334,mfcc
