feature,importance,family
spectral_rolloff95_std,0.048260488,spectral
spectral_band_4000_5000_std,0.04821495,spectral
spectral_slope_kurt,0.047840014,spectral
mfcc_d2_04_std,0.047835495,mfcc
mfcc_d2_02_std,0.047703147,mfcc
mfcc_11_median,0.047583904,mfcc
spectral_band_5000_6000_std,0.047190025,spectral
prosody_shimmer_apq3,0.0469998,prosody
mfcc_d1_16_mean,0.046917077,mfcc
mfcc_10_skew,0.04631434,mfcc
mfcc_05_std,0.046275612,mfcc
spectral_rolloff85_median,0.046219338,spectral
mfcc_18_kurt,0.0455631,mfcc
mfcc_04_skew,0.04541973,mfcc
mfcc_d2_18_mean,0.044592567,mfcc
mfcc_12_min,0.044508375,mfcc
spectral_bandwidth_std,0.04424215,spectral
mfcc_d1_12_mean,0.044198893,mfcc
chroma_03_std,0.04410231,chroma
spectral_flux_mean,0.044067193,spectral
spectral_rolloff95_skew,0.043842793,spectral
mfcc_15_skew,0.04383775,mfcc
chroma_04_std,0.04367153,chroma
spectral_bandwidth_kurt,0.043649293,spectral
mfcc_d1_13_std,0.04357119,mfcc
spectral_band_4000_5000_mean,0.043053962,spectral
mfcc_d2_10_mean,0.04284073,mfcc
mfcc_01_median,0.042696856,mfcc
mfcc_15_max,0.0426281,mfcc
mfcc_d2_17_mean,0.042593855,mfcc
mfcc_d2_11_mean,0.042507138,mfcc
spectral_hf_ratio_6000_std,0.04240968,spectral
mfcc_16_std,0.042228494,mfcc
spectral_centroid_std,0.042143896,spectral
mfcc_14_mean,0.0421292,mfcc
prosody_jitter_local,0.04211829,prosody
spectral_rolloff85_kurt,0.041958008,spectral
mfcc_01_std,0.04186568,mfcc
prosody_hnr_min,0.04184968,prosody
mfcc_16_kurt,0.041761365,mfcc
spectral_bandwidth_iqr,0.04169147,spectral
spectral_rolloff85_iqr,0.04149416,spectral
mfcc_17_std,0.041482337,mfcc
spectral_rolloff95_mean,0.041311175,spectral
mfcc_19_median,0.040948343,mfcc
mfcc_d2_05_mean,0.040902756,mfcc
spectral_slope_min,0.040847264,spectral
mfcc_04_iqr,0.04074878,mfcc
mfcc_03_iqr,0.04072652,mfcc
mfcc_d2_08_mean,0.04066319,mfcc
mfcc_16_max,0.040525667,mfcc
spectral_centroid_kurt,0.04017616,spectral
mfcc_03_skew,0.040037792,mfcc
spectral_hf_ratio_4000_std,0.039716944,spectral
spectral_slope_mean,0.039493516,spectral
mfcc_17_median,0.03919645,mfcc
mfcc_12_kurt,0.038684186,mfcc
