feature,importance,family
prosody_n_voiced_segments,0.034718383,prosody
prosody_voiced_rate_per_s,0.034503277,prosody
mfcc_08_std,0.034492973,mfcc
mfcc_09_mean,0.034451585,mfcc
prosody_f2_median,0.034337927,prosody
prosody_f3_median,0.0340818,prosody
mfcc_09_kurt,0.033886183,mfcc
mfcc_09_skew,0.03376393,mfcc
mfcc_d2_10_std,0.033355016,mfcc
spectral_contrast_2_std,0.03335228,spectral
mfcc_06_mean,0.0333267,mfcc
mfcc_05_mean,0.03329801,mfcc
mfcc_01_std,0.033238765,mfcc
mfcc_00_max,0.033047255,mfcc
mfcc_01_median,0.033033013,mfcc
chroma_04_std,0.03280322,chroma
prosody_hnr_min,0.03272285,prosody
mfcc_d2_10_mean,0.032695115,mfcc
mfcc_15_max,0.032598116,mfcc
spectral_bandwidth_mean,0.03247932,spectral
mfcc_04_kurt,0.03245979,mfcc
mfcc_11_max,0.032415714,mfcc
spectral_slope_mean,0.03236607,spectral
chroma_05_std,0.032236878,chroma
mfcc_d2_09_mean,0.032195657,mfcc
spectral_band_6000_8000_std,0.032166384,spectral
prosody_intensity_max,0.031880107,prosody
chroma_06_std,0.031644553,chroma
mfcc_12_min,0.031217331,mfcc
mfcc_15_median,0.031206941,mfcc
mfcc_13_std,0.031102533,mfcc
mfcc_15_kurt,0.03080179,mfcc
mfcc_14_skew,0.030721713,mfcc
mfcc_d1_03_mean,0.03062749,mfcc
mfcc_d2_06_std,0.030532194,mfcc
mfcc_d1_10_std,0.030484991,mfcc
mfcc_07_median,0.030425055,mfcc
mfcc_d1_07_mean,0.030353343,mfcc
spectral_centroid_std,0.030294944,spectral
mfcc_16_min,0.030219946,mfcc
spectral_slope_median,0.03018054,spectral
prosody_shimmer_local,0.029992135,prosody
mfcc_d1_12_mean,0.029733023,mfcc
mfcc_d1_07_std,0.029723145,mfcc
mfcc_18_skew,0.029613756,mfcc
mfcc_16_median,0.029608622,mfcc
spectral_rolloff95_kurt,0.029357797,spectral
mfcc_d2_01_std,0.029194145,mfcc
mfcc_10_std,0.029096095,mfcc
spectral_rolloff85_std,0.029079834,spectral
mfcc_18_min,0.02899009,mfcc
spectral_contrast_5_mean,0.028980318,spectral
spectral_rolloff95_median,0.028885078,spectral
mfcc_02_skew,0.02874181,mfcc
spectral_slope_max,0.028517669,spectral
spectral_rolloff85_iqr,0.028252227,spectral
spectral_rolloff85_max,0.028171701,spectral
mfcc_18_std,0.028106203,mfcc
mfcc_d2_14_std,0.027897771,mfcc
prosody_intensity_mean,0.027630482,prosody
mfcc_03_iqr,0.027520647,mfcc
mfcc_01_max,0.027421901,mfcc
mfcc_12_kurt,0.027421655,mfcc
mfcc_19_iqr,0.027395535,mfcc
mfcc_06_iqr,0.02734362,mfcc
mfcc_d2_01_mean,0.027320866,mfcc
spectral_flatness_skew,0.02721516,spectral
mfcc_d2_17_std,0.02715921,mfcc
spectral_rolloff85_min,0.026973762,spectral
spectral_contrast_0_mean,0.026839301,spectral
mfcc_02_max,0.026661815,mfcc
spectral_hf_ratio_6000_std,0.026559208,spectral
