condition,feature,family,mean_ref,mean_cond,smd,t,p,rel_change,abs_smd,significant
mp4_aac64,mfcc_10_std,mfcc,5.021748270920103,5.010306676525814,-0.01197096463445117,-18.46389651140938,1.8247026632198064e-74,-0.0022784085894039774,0.01197096463445117,True
mp4_aac64,mfcc_10_min,mfcc,-15.660272312779497,-15.680352073029121,-0.004536811846977093,-3.083138651312437,0.0020557962454532397,-0.00128221015883856,0.004536811846977093,False
mp4_aac64,mfcc_10_max,mfcc,13.005106517823533,13.042624928172343,0.009179554497035405,5.5403374118480375,3.122068815828803e-08,0.0028848983510739,0.009179554497035405,True
mp4_aac64,mfcc_10_median,mfcc,-0.8744786400909921,-0.833447545369288,0.027308309051209657,20.607645454546756,8.274480048104745e-92,0.04692063686934042,0.027308309051209657,True
mp4_aac64,mfcc_10_iqr,mfcc,6.452512291490735,6.401918920408847,-0.038557010331331645,-17.218659184302386,3.4861037323307504e-65,-0.00784087945847203,0.038557010331331645,True
mp4_aac64,mfcc_10_skew,mfcc,-0.09622503333952097,-0.10283445336553462,-0.016920108699307074,-13.624650654055204,9.036839521142327e-42,-0.06868711598875667,0.016920108699307074,True
mp4_aac64,mfcc_10_kurt,mfcc,0.29514390553543896,0.3201662440075443,0.04174446579934156,21.914791050742757,3.272467121635826e-103,0.08478012929560835,0.04174446579934156,True
mp4_aac64,mfcc_11_mean,mfcc,0.27041779017296613,0.2543430264416698,-0.009473389342275373,-22.87005350619271,6.230742725986877e-112,-0.059444179767220634,0.009473389342275373,True
mp4_aac64,mfcc_11_std,mfcc,4.809509036834139,4.793666031569432,-0.015838974760257567,-26.563092548746592,1.3019424420195643e-148,-0.0032941003215444507,0.015838974760257567,True
mp4_aac64,mfcc_11_min,mfcc,-13.661960875630747,-13.671310127334174,-0.002082294624422033,-1.4441149685080203,0.1487487460795369,-0.0006843272198285181,0.002082294624422033,False
mp4_aac64,mfcc_11_max,mfcc,13.970859632554866,13.978380888864697,0.0018105302500980966,1.1619999445262008,0.24527276170481185,0.0005383531513196789,0.0018105302500980966,False
mp4_aac64,mfcc_11_median,mfcc,0.32651092954466343,0.29776459343038264,-0.020043219683486446,-14.652188846059884,6.046881306060979e-48,-0.08804096130677481,0.020043219683486446,True
mp4_aac64,mfcc_11_iqr,mfcc,6.134643005931863,6.071026435533298,-0.05054773484989685,-21.99460267645896,6.290899597215543e-104,-0.01037005255840491,0.05054773484989685,True
mp4_aac64,mfcc_11_skew,mfcc,-0.03540516373431238,-0.030103097338815648,0.013490481328961771,10.502462183884685,1.2708059960581442e-25,0.14975404252567578,0.013490481328961771,True
mp4_aac64,mfcc_11_kurt,mfcc,0.3140463220049161,0.3373602032927598,0.03769846426062014,19.926872594663863,4.074150910677377e-86,0.07423707795399277,0.03769846426062014,True
mp4_aac64,mfcc_12_mean,mfcc,-1.7276071492641025,-1.6939571075589213,0.022470475655795387,48.2445176596789,0.0,0.019477831936221702,0.022470475655795387,True
mp4_aac64,mfcc_12_std,mfcc,4.688958951585392,4.677808797834147,-0.010836669753767028,-18.591449158258925,1.8935199759007928e-75,-0.0023779593437206962,0.010836669753767028,True
mp4_aac64,mfcc_12_min,mfcc,-15.18281220069673,-15.187813626584019,-0.0012013548826445635,-0.748555284221495,0.4541489545978128,-0.0003294136699562564,0.0012013548826445635,False
mp4_aac64,mfcc_12_max,mfcc,11.902021205933115,11.928255692042262,0.005852028343854444,3.9738024760086756,7.140264036505587e-05,0.0022042042822162477,0.005852028343854444,True
mp4_aac64,mfcc_12_median,mfcc,-1.6985554444777158,-1.6359370693081543,0.04989459788688945,33.560759353823045,4.592043164009346e-230,0.036865664511066834,0.04989459788688945,True
mp4_aac64,mfcc_12_iqr,mfcc,5.939045012818372,5.905751512039897,-0.027677421036136126,-11.793056630239919,8.129039158403373e-32,-0.00560586772900644,0.027677421036136126,True
mp4_aac64,mfcc_12_skew,mfcc,0.005274117070325734,-0.005624397996547991,-0.026260483873283683,-20.868209973261813,4.944358957668628e-94,-2.066415083615242,0.026260483873283683,True
mp4_aac64,mfcc_12_kurt,mfcc,0.369211801614192,0.38720436989430423,0.02574359739615681,14.276602407271294,1.2224026927241497e-45,0.048732375838065965,0.02574359739615681,True
mp4_aac64,mfcc_13_mean,mfcc,-0.33015276454057835,-0.3429988668061752,-0.008124661961100163,-19.412744579772173,6.245500626686084e-82,-0.03890957049374627,0.008124661961100163,True
mp4_aac64,mfcc_13_std,mfcc,4.592576183197079,4.578699795952664,-0.013624000544003013,-23.84283368576259,3.842523269059624e-121,-0.003021482211919468,0.013624000544003013,True
mp4_aac64,mfcc_13_min,mfcc,-13.384910055713425,-13.423352217228883,-0.008852510710488821,-6.06360509703423,1.3960842332405076e-09,-0.0028720522854054887,0.008852510710488821,True
mp4_aac64,mfcc_13_max,mfcc,12.963305360350361,12.962446732348676,-0.0001943961013492124,-0.13250086184605633,0.8945917245281991,-6.623526776678045e-05,0.0001943961013492124,False
mp4_aac64,mfcc_13_median,mfcc,-0.37402438555020945,-0.3795765538451731,-0.004248632557950674,-2.9985088975900807,0.0027220129564900107,-0.014844401887850448,0.004248632557950674,False
mp4_aac64,mfcc_13_iqr,mfcc,5.8372969337715395,5.783459579653436,-0.04614638825897895,-19.480728802718975,1.7690310519886633e-82,-0.009222993918063123,0.04614638825897895,True
mp4_aac64,mfcc_13_skew,mfcc,0.03339240035553463,0.03049493300375305,-0.00697977799622954,-5.652649455530343,1.638378394462554e-08,-0.0867702627224084,0.00697977799622954,True
mp4_aac64,mfcc_13_kurt,mfcc,0.32798492937713514,0.3532006741417035,0.03739158924304828,21.53318860027605,8.082086888231408e-100,0.07688080306755157,0.03739158924304828,True
mp4_aac64,mfcc_14_mean,mfcc,-2.362983337396816,-2.3335510700355093,0.01926656162695017,41.782438798353915,0.0,0.012455554339088515,0.01926656162695017,True
mp4_aac64,mfcc_14_std,mfcc,4.438593298443306,4.43272338435071,-0.0053618611502907546,-10.151131987406181,4.696566113949071e-24,-0.0013224717152289323,0.0053618611502907546,True
mp4_aac64,mfcc_14_min,mfcc,-15.221344985174982,-15.255926370588686,-0.008174832902020144,-5.5285966520614025,3.3374294705027946e-08,-0.0022719007714091482,0.008174832902020144,True
mp4_aac64,mfcc_14_max,mfcc,10.39929196043467,10.404258617068663,0.001057978384593419,0.7515236053838513,0.4523613711890439,0.00047759565294341313,0.001057978384593419,False
mp4_aac64,mfcc_14_median,mfcc,-2.3115852119028366,-2.2564878179059042,0.042549600829061666,31.065239968439087,2.4960392379536123e-199,0.02383532898256328,0.042549600829061666,True
mp4_aac64,mfcc_14_iqr,mfcc,5.636722449186396,5.62570450282039,-0.009161197629966599,-3.9825797057136394,6.882086289461222e-05,-0.0019546725007893646,0.009161197629966599,True
mp4_aac64,mfcc_14_skew,mfcc,-0.034967367755033146,-0.05004368024876448,-0.03707228342415674,-28.560381206026747,2.4884423734966103e-170,-0.4311537716922165,0.03707228342415674,True
mp4_aac64,mfcc_14_kurt,mfcc,0.33822159699902976,0.3484476551319992,0.014094988195986952,8.154432610852966,4.084604153536417e-16,0.030234787558521242,0.014094988195986952,True
mp4_aac64,mfcc_15_mean,mfcc,-1.1255824356967263,-1.124878899517363,0.0004838773873574862,1.0781029806107882,0.2810227540894238,0.0006250418956900016,0.0004838773873574862,False
mp4_aac64,mfcc_15_std,mfcc,4.352679329762987,4.340629466071038,-0.010873185785134932,-21.988669991127036,7.112560593067837e-104,-0.0027683784581956357,0.010873185785134932,True
mp4_aac64,mfcc_15_min,mfcc,-13.654193028953829,-13.672672655005366,-0.004702113105740945,-3.2584915312257565,0.0011250902726367854,-0.001353403017838606,0.004702113105740945,False
mp4_aac64,mfcc_15_max,mfcc,11.436744904873784,11.444072068049982,0.001466560352052753,1.1003183723282577,0.2712290291318654,0.0006406685850862591,0.001466560352052753,False
mp4_aac64,mfcc_15_median,mfcc,-1.1190680850199837,-1.0991452046501804,0.016700970988272282,11.339828306002758,1.455321136677477e-29,0.0178030994150347,0.016700970988272282,True
mp4_aac64,mfcc_15_iqr,mfcc,5.50386172555364,5.464379419016436,-0.03351512751594627,-14.966306359094524,6.460241508201605e-50,-0.007173564400045408,0.03351512751594627,True
mp4_aac64,mfcc_15_skew,mfcc,-0.014597489258277712,-0.02108257638648991,-0.015323816690461355,-12.419889933675044,4.531514494939348e-35,-0.4442604487298896,0.015323816690461355,True
mp4_aac64,mfcc_15_kurt,mfcc,0.3480511530553885,0.371476474256131,0.02999473497618867,19.084955436036473,2.5869154737528584e-79,0.06730424822645151,0.02999473497618867,True
mp4_aac64,mfcc_16_mean,mfcc,-1.9634104081123271,-1.935701449637361,0.019341023399035807,43.06205840043619,0.0,0.014112667611661602,0.019341023399035807,True
mp4_aac64,mfcc_16_std,mfcc,4.205176805278491,4.197992352717817,-0.006505377318245859,-13.139174592800803,5.3251824276523884e-39,-0.0017084781195539074,0.006505377318245859,True
mp4_aac64,mfcc_16_min,mfcc,-13.857347370748029,-13.875946135918888,-0.004782387240071793,-3.183794670055556,0.0014595703389242694,-0.0013421591213134926,0.004782387240071793,False
mp4_aac64,mfcc_16_max,mfcc,10.379392230883992,10.398936869588338,0.004114425038063791,3.165418116429363,0.0015548487731000078,0.001883023424646272,0.004114425038063791,False
mp4_aac64,mfcc_16_median,mfcc,-1.9870286126467631,-1.9324571270473083,0.04471781979359361,32.27170196499614,5.770768766547654e-214,0.027463865015393236,0.04471781979359361,True
mp4_aac64,mfcc_16_iqr,mfcc,5.322998178209221,5.302929710556325,-0.01743224664330036,-7.551066445800989,4.831021597421326e-14,-0.0037701436260208633,0.01743224664330036,True
mp4_aac64,mfcc_16_skew,mfcc,0.03465886932601083,0.022106351695127174,-0.03014308942598452,-24.326472685059723,7.65054622254108e-126,-0.3621733159501319,0.03014308942598452,True
mp4_aac64,mfcc_16_kurt,mfcc,0.34496050263213607,0.3568105793581587,0.015107087222642963,9.455931049257952,4.2043001585981125e-21,0.03435198127206891,0.015107087222642963,True
mp4_aac64,mfcc_17_mean,mfcc,-0.6974917658423915,-0.7007627330872421,-0.0024291655328935358,-5.347537766016068,9.180977111765958e-08,-0.004689614136018025,0.0024291655328935358,True
mp4_aac64,mfcc_17_std,mfcc,4.037585516945116,4.025449751929041,-0.010698352089602016,-22.720599021561565,1.5141901806740605e-110,-0.003005698570381544,0.010698352089602016,True
mp4_aac64,mfcc_17_min,mfcc,-12.03001808822195,-12.045123511625704,-0.004439338184013937,-2.6333714107489805,0.008471670544218716,-0.001255644280247769,0.004439338184013937,False
mp4_aac64,mfcc_17_max,mfcc,11.278629793689515,11.281098194267141,0.0004692985012260716,0.40056756777475366,0.688750029380714,0.0002188564234112578,0.0004692985012260716,False
mp4_aac64,mfcc_17_median,mfcc,-0.7566387475117893,-0.745926803690586,0.009380558853144642,6.449498679404058,1.192415128917766e-10,0.014157276317700642,0.009380558853144642,True
mp4_aac64,mfcc_17_iqr,mfcc,5.101106442682239,5.053910250652921,-0.04197598155703796,-18.79979975906163,4.538385055718008e-77,-0.009252148050551513,0.04197598155703796,True
mp4_aac64,mfcc_17_skew,mfcc,0.05424301387528234,0.05043744570720555,-0.008812533680324482,-7.14711760265915,9.70296543284287e-13,-0.07015775666202291,0.008812533680324482,True
mp4_aac64,mfcc_17_kurt,mfcc,0.35641762904074725,0.3799823078511826,0.0266464053323658,18.315044873282282,2.521410110170294e-73,0.06611535707101995,0.0266464053323658,True
mp4_aac64,mfcc_18_mean,mfcc,-2.098664632028567,-2.0728051840640367,0.02138834586643986,42.34755317807135,0.0,0.01232185818061589,0.02138834586643986,True
mp4_aac64,mfcc_18_std,mfcc,3.9658225470165385,3.959012952165824,-0.006485146166873655,-13.03504042225419,2.0333760764791485e-38,-0.0017170699823261988,0.006485146166873655,True
mp4_aac64,mfcc_18_min,mfcc,-13.644822365461282,-13.650931797173696,-0.0017182723951810525,-1.1276827272654542,0.2594902999418384,-0.0004477472515786174,0.0017182723951810525,False
mp4_aac64,mfcc_18_max,mfcc,9.296280963128332,9.32566201896729,0.00633339293097545,4.778072324671662,1.8037588167943023e-06,0.0031605171955850814,0.00633339293097545,True
mp4_aac64,mfcc_18_median,mfcc,-2.049125312751555,-2.0005635115070306,0.04840920776110923,30.92695917940529,1.1156642682836814e-197,0.023698795257824336,0.04840920776110923,True
mp4_aac64,mfcc_18_iqr,mfcc,4.985679273121641,4.970423409622988,-0.014531156501992928,-6.099294942053194,1.118670122151003e-09,-0.0030599368035763757,0.014531156501992928,True
mp4_aac64,mfcc_18_skew,mfcc,-0.053692763948621026,-0.06665802106539656,-0.031087640044020946,-24.067099789385455,2.5987980035970005e-123,-0.24147121815487238,0.031087640044020946,True
mp4_aac64,mfcc_18_kurt,mfcc,0.371787175753499,0.3845612712458738,0.015840354495126975,9.849150273579493,9.518799851001936e-23,0.034358623227080394,0.015840354495126975,True
mp4_aac64,mfcc_19_mean,mfcc,-0.5474202609398403,-0.5483256874514685,-0.0007662432631034697,-1.5712616481155326,0.1161644089639115,-0.0016539879435110544,0.0007662432631034697,False
mp4_aac64,mfcc_19_std,mfcc,3.8057659573537324,3.7920281897701886,-0.013373078761772926,-27.216897931977748,1.4000399390298236e-155,-0.003609724753830113,0.013373078761772926,True
mp4_aac64,mfcc_19_min,mfcc,-11.474654826725736,-11.500003561828105,-0.006965412939969333,-4.675225453159423,2.9880408561680268e-06,-0.002209106547007353,0.006965412939969333,True
mp4_aac64,mfcc_19_max,mfcc,10.656085372980428,10.655342804105544,-0.00016628610820720692,-0.13352464458338897,0.8937820865234389,-6.968495924091828e-05,0.00016628610820720692,False
mp4_aac64,mfcc_19_median,mfcc,-0.5634483520828709,-0.5519170847460687,0.011689464891286307,7.486884032677841,7.863233990026549e-14,0.020465526776633845,0.011689464891286307,True
mp4_aac64,mfcc_19_iqr,mfcc,4.760932293257385,4.719127376414906,-0.04234460092245882,-17.76353295735998,3.580368278655071e-69,-0.008780825743244647,0.04234460092245882,True
mp4_aac64,mfcc_19_skew,mfcc,0.020630889099338794,0.016433126202093605,-0.00964299300623345,-7.742568081435633,1.1030103161542007e-14,-0.2034698008909235,0.00964299300623345,True
mp4_aac64,mfcc_19_kurt,mfcc,0.4087461482476621,0.4348185838804662,0.030649399948920047,20.24650128720493,9.092073524521227e-89,0.06378637632324947,0.030649399948920047,True
mp4_aac64,mfcc_d1_00_mean,mfcc,-0.02616819855140234,-0.517132812709939,-3.4720050088561893,-133.0181768073361,0.0,-18.761880501408307,3.4720050088561893,True
mp4_aac64,mfcc_d1_00_std,mfcc,5.586916580173161,6.528108234346271,0.5308912118479296,79.95885908823888,0.0,0.16846352378218954,0.5308912118479296,True
mp4_aac64,mfcc_d2_00_mean,mfcc,-0.05374497811239215,-0.14051712646298176,-1.126876929843624,-56.6748031804411,0.0,-1.6145163957296742,1.126876929843624,True
mp4_aac64,mfcc_d2_00_std,mfcc,2.4215625754559063,2.6931813430094054,0.3985839271702592,74.0910078273928,0.0,0.11216673494483685,0.3985839271702592,True
mp4_aac64,mfcc_d1_01_mean,mfcc,0.0026126360155217273,-0.20450157618361736,-4.155742233904402,-162.07492619436547,0.0,-79.27404007625596,4.155742233904402,True
mp4_aac64,mfcc_d1_01_std,mfcc,2.699114084130301,2.9189429331151224,0.32103865221794053,103.17883548064721,0.0,0.08144481564426118,0.32103865221794053,True
mp4_aac64,mfcc_d2_01_mean,mfcc,-0.007373475627980725,-0.05259314603614295,-1.5463697676279726,-85.6585467711295,0.0,-6.132748338729632,1.5463697676279726,True
mp4_aac64,mfcc_d2_01_std,mfcc,1.251629128148721,1.3071023276245888,0.18926419615681606,80.9911085055501,0.0,0.044320796175395714,0.18926419615681606,True
mp4_aac64,mfcc_d1_02_mean,mfcc,-0.010639058939246993,-0.08584787033029415,-1.8594885547751339,-118.99532073474083,0.0,-7.069122543687144,1.8594885547751339,True
mp4_aac64,mfcc_d1_02_std,mfcc,2.144294136435201,2.221645682380154,0.14301264548003623,94.45036683250818,0.0,0.03607319752948943,0.14301264548003623,True
mp4_aac64,mfcc_d2_02_mean,mfcc,-0.02639596465575873,-0.034276644836253665,-0.3516970651639854,-24.318563941841617,9.145564060547334e-126,-0.29855624839896244,0.3516970651639854,True
mp4_aac64,mfcc_d2_02_std,mfcc,0.9982922744631674,1.000947707958835,0.013510574490260352,8.557145840550206,1.3904957697798986e-17,0.0026599760046179957,0.013510574490260352,True
mp4_aac64,mfcc_d1_03_mean,mfcc,-0.004336567633102532,-0.07221343436474818,-2.377945110907467,-165.18506509393663,0.0,-15.652209875275064,2.377945110907467,True
mp4_aac64,mfcc_d1_03_std,mfcc,1.5553615144163926,1.5918397699608244,0.11581791470845204,81.43963401433041,0.0,0.023453232709129575,0.11581791470845204,True
mp4_aac64,mfcc_d2_03_mean,mfcc,-0.013756039524384443,-0.01739360280326202,-0.21538118749012808,-15.604887828702815,4.8166421156049297e-54,-0.2644339071888754,0.21538118749012808,True
mp4_aac64,mfcc_d2_03_std,mfcc,0.766336686313705,0.7678037423240052,0.012972763844715645,6.7464861425699185,1.628333263659419e-11,0.0019143752824324824,0.012972763844715645,True
mp4_aac64,mfcc_d1_04_mean,mfcc,-0.0017099521889732945,-0.027388020061859367,-1.063423442789777,-90.97253208817051,0.0,-15.01683382639133,1.063423442789777,True
mp4_aac64,mfcc_d1_04_std,mfcc,1.4736286501461349,1.482946723298211,0.025364282757399742,36.013817246217414,5.812549719252002e-262,0.006323216606267847,0.025364282757399742,True
mp4_aac64,mfcc_d2_04_mean,mfcc,-0.007286515278118179,-0.01339083293111608,-0.41556140433324823,-33.30986172010505,6.794247325405216e-227,-0.8377554180569023,0.41556140433324823,True
mp4_aac64,mfcc_d2_04_std,mfcc,0.7299490521093706,0.7270099408619503,-0.02412416257713207,-18.011626904888725,5.015906043554591e-71,-0.0040264608042533965,0.02412416257713207,True
mp4_aac64,mfcc_d1_05_mean,mfcc,-0.00043803263711660127,-0.02766452865440168,-1.1933619263466932,-117.7617107496722,0.0,-62.156318297436755,1.1933619263466932,True
mp4_aac64,mfcc_d1_05_std,mfcc,1.174177629632129,1.1766615429358207,0.01079689218215086,11.512437419686888,2.0646231184533038e-30,0.002115449350257176,0.01079689218215086,True
mp4_aac64,mfcc_d2_05_mean,mfcc,-0.004523460866950114,-0.007087374969681837,-0.1791568232791251,-15.204528015367966,1.94654513024272e-51,-0.5668036439675026,0.1791568232791251,True
mp4_aac64,mfcc_d2_05_std,mfcc,0.6520708656876646,0.6483033498452558,-0.042196633078550115,-25.16856626658765,3.221264338583496e-134,-0.005777770547125403,0.042196633078550115,True
mp4_aac64,mfcc_d1_06_mean,mfcc,-0.000379443396820734,-0.006540996751196668,-0.3031167432466372,-33.51562670658488,1.712210245041092e-229,-16.238399207898,0.3031167432466372,True
mp4_aac64,mfcc_d1_06_std,mfcc,1.0576265287876598,1.052868038694723,-0.02541542761826166,-26.77234015524703,7.934149694002423e-151,-0.004499215898443395,0.02541542761826166,True
mp4_aac64,mfcc_d2_06_mean,mfcc,-0.0013374395300725535,-0.0029607308675226257,-0.1209797924808633,-10.40821300995439,3.3855469176877136e-25,-1.213730640488854,0.1209797924808633,True
mp4_aac64,mfcc_d2_06_std,mfcc,0.6246827182466939,0.619820643342278,-0.05947154904096373,-34.63464866479319,7.89215668362557e-244,-0.007783271030871913,0.05947154904096373,True
mp4_aac64,mfcc_d1_07_mean,mfcc,-2.8941909662705066e-05,-0.007528125009971648,-0.39542674378351295,-42.33579902911454,0.0,-259.11155095520496,0.39542674378351295,True
mp4_aac64,mfcc_d1_07_std,mfcc,0.9716895511820173,0.9672176700783143,-0.026556307876641146,-25.453895628010013,4.1278097191186513e-137,-0.004602170619477338,0.026556307876641146,True
mp4_aac64,mfcc_d2_07_mean,mfcc,-0.0018892032277111638,-0.0027978405231395102,-0.0699900429531926,-6.06212064674443,1.4089700168303666e-09,-0.48096323471201796,0.0699900429531926,True
mp4_aac64,mfcc_d2_07_std,mfcc,0.594452681388743,0.5899958661157104,-0.060161090212362635,-33.27435879068303,1.9024322033723265e-226,-0.007497342366461638,0.060161090212362635,True
mp4_aac64,mfcc_d1_08_mean,mfcc,-0.000195376764870089,-0.0026001671819006443,-0.13026074263569626,-14.97143035202274,5.994722080946086e-50,-12.308477001497911,0.13026074263569626,True
mp4_aac64,mfcc_d1_08_std,mfcc,0.8778932423108486,0.8730124831377435,-0.034160835950629936,-30.921464912040896,1.2971393143966497e-197,-0.005559627227859389,0.034160835950629936,True
mp4_aac64,mfcc_d2_08_mean,mfcc,-0.0008706404328972024,-0.0002935418163555418,0.04671150209126934,4.025949841697398,5.730924643474131e-05,0.6628438040963339,0.04671150209126934,True
mp4_aac64,mfcc_d2_08_std,mfcc,0.5566832617744955,0.5525666928673105,-0.06309476236688441,-31.63101747218703,3.858506532305197e-206,-0.007394813513995126,0.06309476236688441,True
mp4_aac64,mfcc_d1_09_mean,mfcc,0.0004017842382319356,-0.0011363219679020751,-0.0863677370799299,-9.64548250000722,6.896934885568396e-22,-3.8281895101273666,0.0863677370799299,True
mp4_aac64,mfcc_d1_09_std,mfcc,0.8458998953364265,0.8413464505580488,-0.03110155823394029,-27.950811720622887,1.4440326452791312e-163,-0.005382959382642722,0.03110155823394029,True
mp4_aac64,mfcc_d2_09_mean,mfcc,-0.0017067192848398073,-0.0019794559549928203,-0.021939759632566006,-1.9261337473684446,0.054125731260266506,-0.15980171582734062,0.021939759632566006,False
mp4_aac64,mfcc_d2_09_std,mfcc,0.5412803442851496,0.5370461663373809,-0.0664543474008995,-33.52972767765139,1.135130750889335e-229,-0.00782252300951485,0.0664543474008995,True
mp4_aac64,mfcc_d1_10_mean,mfcc,-0.0001952757557811903,-0.0019803212322625804,-0.10275847688514998,-11.702799362994256,2.319420668404591e-31,-9.141152568276643,0.10275847688514998,True
mp4_aac64,mfcc_d1_10_std,mfcc,0.7751595158709566,0.7714043641716248,-0.027402868009131793,-23.83332514117686,4.744945890393388e-121,-0.004844359931661922,0.027402868009131793,True
mp4_aac64,mfcc_d2_10_mean,mfcc,-0.001328925394817112,0.000362938262595661,0.14364914801597997,12.340962174437006,1.1877628853881299e-34,1.2731065746889494,0.14364914801597997,True
mp4_aac64,mfcc_d2_10_std,mfcc,0.5143143569464674,0.5109557911955196,-0.05411639540941477,-27.032142378252317,1.3470713391535136e-153,-0.0065301808234325,0.05411639540941477,True
mp4_aac64,mfcc_d1_11_mean,mfcc,-0.00029084824740711424,0.0005837254814207007,0.05115749584093653,5.761640226409362,8.662361923754317e-09,3.0069761005079467,0.05115749584093653,True
mp4_aac64,mfcc_d1_11_std,mfcc,0.7562943129534261,0.7525281314275063,-0.025839588424673023,-24.16705352711302,2.7676548835098434e-124,-0.004979782951444347,0.025839588424673023,True
mp4_aac64,mfcc_d2_11_mean,mfcc,-0.0012158489314797142,-0.0014527616464802755,-0.02040357557428854,-1.7650806163520942,0.07759123578532666,-0.194853742818389,0.02040357557428854,False
mp4_aac64,mfcc_d2_11_std,mfcc,0.5030939702294086,0.49975185195304733,-0.053501345478240654,-27.21899256120483,1.3292065345147143e-155,-0.00664312926437437,0.053501345478240654,True
mp4_aac64,mfcc_d1_12_mean,mfcc,-0.00011493584602817732,0.0034022762376069507,0.2117837176300451,23.18011673802759,7.849109332324658e-115,30.601524286625594,0.2117837176300451,True
mp4_aac64,mfcc_d1_12_std,mfcc,0.7348339726218669,0.7321972771790619,-0.01785747294639316,-16.619557788277515,6.252053166101147e-61,-0.0035881512573477333,0.01785747294639316,True
mp4_aac64,mfcc_d2_12_mean,mfcc,0.0009115182480436508,0.0021003451831359456,0.10211489099188747,8.899848433981287,6.93085906895129e-19,1.3042272468420888,0.10211489099188747,True
mp4_aac64,mfcc_d2_12_std,mfcc,0.491023270519395,0.48782846029754295,-0.05041210709675745,-25.970261960637124,2.0524123184959868e-142,-0.006506433429260125,0.05041210709675745,True
mp4_aac64,mfcc_d1_13_mean,mfcc,0.0010030778698068125,0.005275976221913068,0.26385988968971213,29.843218117221504,6.071146244625109e-185,4.259787281449239,0.26385988968971213,True
mp4_aac64,mfcc_d1_13_std,mfcc,0.7095205483843222,0.7060703362044884,-0.023260039397957937,-22.91302888355789,2.4811129873708194e-112,-0.004862737503079205,0.023260039397957937,True
mp4_aac64,mfcc_d2_13_mean,mfcc,0.0008921845044902303,9.302961685142026e-06,-0.07947790888611571,-6.861885891897283,7.341955957749158e-12,-0.9895728275504432,0.07947790888611571,True
mp4_aac64,mfcc_d2_13_std,mfcc,0.47507680786152495,0.472085136622998,-0.048564499138691604,-24.55759901660663,4.0630522193090177e-128,-0.0062972369709930354,0.048564499138691604,True
mp4_aac64,mfcc_d1_14_mean,mfcc,0.0002651456165900001,0.006796612744985023,0.4066151502763606,45.03398707122407,0.0,24.63350973851761,0.4066151502763606,True
mp4_aac64,mfcc_d1_14_std,mfcc,0.6897227474330971,0.6881731305528949,-0.0098988194454982,-10.005346810741045,2.029347560115899e-23,-0.0022467243337549745,0.0098988194454982,True
mp4_aac64,mfcc_d2_14_mean,mfcc,0.002187265383781702,0.003404558801129696,0.1102299266579925,9.522789125251672,2.2309814037498498e-21,0.5565366810877507,0.1102299266579925,True
mp4_aac64,mfcc_d2_14_std,mfcc,0.466291987666568,0.4638445097863574,-0.039167690578353655,-20.14258016816021,6.680897917444447e-88,-0.005248809640625272,0.039167690578353655,True
mp4_aac64,mfcc_d1_15_mean,mfcc,0.000780718061717868,0.004890549292904837,0.2661651570557602,29.189901513646568,1.9438732662413647e-177,5.264168248066174,0.2661651570557602,True
mp4_aac64,mfcc_d1_15_std,mfcc,0.6751355460134465,0.6724988993023572,-0.016721953712413643,-17.96035721881978,1.2170807100557723e-70,-0.003905359044799584,0.016721953712413643,True
mp4_aac64,mfcc_d2_15_mean,mfcc,0.0014189786315719475,0.00069306075659282,-0.06597187035079104,-5.749014129082317,9.33154687975839e-09,-0.5115777354412689,0.06597187035079104,True
mp4_aac64,mfcc_d2_15_std,mfcc,0.45805689276979883,0.4553047259028206,-0.04348845552084489,-23.12577075368813,2.543901274489457e-114,-0.006008351605269569,0.04348845552084489,True
mp4_aac64,mfcc_d1_16_mean,mfcc,0.0004963126915584831,0.006174430799336992,0.3740372124455969,40.00589395853243,0.0,11.440606303958333,0.3740372124455969,True
mp4_aac64,mfcc_d1_16_std,mfcc,0.6506489189669394,0.6493983125789458,-0.007757850297895923,-8.089510358287296,6.941964008619335e-16,-0.0019220909334319906,0.007757850297895923,True
mp4_aac64,mfcc_d2_16_mean,mfcc,0.002120861381664532,0.0026312693571850262,0.04847917937222457,4.205565026311354,2.634848672895548e-05,0.24066069566503534,0.04847917937222457,True
mp4_aac64,mfcc_d2_16_std,mfcc,0.44260534813010916,0.4401529724302894,-0.03904070119701214,-21.19104687549277,8.03153118307725e-97,-0.005540772858214219,0.03904070119701214,True
mp4_aac64,mfcc_d1_17_mean,mfcc,0.00041789781724880983,0.0039139806383793755,0.2416054115438536,26.477689810197404,1.0340680803813315e-147,8.365879592639875,0.2416054115438536,True
mp4_aac64,mfcc_d1_17_std,mfcc,0.6264018716701251,0.6239666228685046,-0.014765465774274466,-17.110462021156955,2.0930775578805795e-64,-0.0038876780414585682,0.014765465774274466,True
mp4_aac64,mfcc_d2_17_mean,mfcc,0.0013145422904929467,0.0012143603218971225,-0.009905829111765223,-0.8638150038195125,0.38771737094919156,-0.0762105329895902,0.009905829111765223,False
mp4_aac64,mfcc_d2_17_std,mfcc,0.42941391049252836,0.4267428797799211,-0.04125351675166634,-23.697411310673353,9.601597623713155e-120,-0.006220177426352248,0.04125351675166634,True
mp4_aac64,mfcc_d1_18_mean,mfcc,-0.00013833748305787716,0.004441701644588822,0.3233974211571453,35.01434316374216,9.025559522075727e-249,33.10772341962097,0.3233974211571453,True
